gm1,gm3_a0,gm3_0a,gm5_a00,gm5_0a0,gm5_00a,frequency
14467,0.005,-0.005,0.0012,-0.01,-0.005,0.005,-1313.620649649025
14468,0.005,-0.005,0.0012,-0.01,-0.005,0.01,-1316.9582210265608
14469,0.005,-0.005,0.0012,-0.01,-0.005,0.0,-1305.3479239008009
14470,0.005,-0.005,0.0012,-0.01,0.01,0.01,-1380.6043775552253
14471,0.005,-0.005,0.0012,-0.01,0.01,-0.005,-1430.6605739574763
14472,0.005,-0.005,0.0012,-0.01,0.01,-0.01,-1446.386701394881
14473,0.005,-0.005,0.0012,-0.01,0.01,0.0,-1418.094009292921
14474,0.005,-0.005,0.0012,-0.01,0.01,0.005,-1400.0669863659607
14475,0.005,-0.005,0.0012,0.005,0.005,-0.005,-1099.598001874969
14476,0.005,-0.005,0.0012,0.005,0.005,0.01,-1106.2683106145441
14477,0.005,-0.005,0.0012,0.005,0.005,0.005,-1104.5626991414442
14478,0.005,-0.005,0.0012,0.005,0.005,-0.01,-1086.634789652736
14479,0.005,-0.005,0.0012,0.005,0.005,0.0,-1105.2566211599997
14480,0.005,-0.005,0.0012,0.005,0.0,0.01,-1055.1691966234239
14481,0.005,-0.005,0.0012,0.005,0.0,0.005,-1064.7578836743842
14482,0.005,-0.005,0.0012,0.005,0.0,0.0,-1062.246677199876
14483,0.005,-0.005,0.0012,0.005,0.0,-0.01,-1056.5365394304638
14484,0.005,-0.005,0.0012,0.005,0.0,-0.005,-1064.7659108240007
14485,0.005,-0.005,0.0012,0.005,-0.01,0.01,-1195.5858717900248
14486,0.005,-0.005,0.0012,0.005,-0.01,0.0,-1219.3220347392642
14487,0.005,-0.005,0.0012,0.005,-0.01,-0.01,-1228.915003021456
14488,0.005,-0.005,0.0012,0.005,-0.01,0.005,-1210.6697563024
14489,0.005,-0.005,0.0012,0.005,-0.01,-0.005,-1226.882252480641
14490,0.005,-0.005,0.0012,0.005,0.01,-0.01,-1195.360231336324
14491,0.005,-0.005,0.0012,0.005,0.01,0.005,-1228.081445384049
14492,0.005,-0.005,0.0012,0.005,0.01,-0.005,-1210.4314940575357
14493,0.005,-0.005,0.0012,0.005,0.01,0.01,-1230.081799440484
14494,0.005,-0.005,0.0012,0.005,0.01,0.0,-1219.096120620249
14495,0.005,-0.005,0.0012,0.005,-0.005,0.005,-1099.669496400225
14496,0.005,-0.005,0.0012,0.005,-0.005,0.0,-1106.8047362556251
14497,0.005,-0.005,0.0012,0.005,-0.005,0.01,-1086.732497571876
14498,0.005,-0.005,0.0012,0.005,-0.005,-0.005,-1106.0720151909209
14499,0.005,-0.005,0.0012,0.005,-0.005,-0.01,-1104.950252787264
14500,0.005,-0.005,0.0,0.01,-0.01,0.0,-346.30943339088094
14501,0.005,-0.005,0.0,0.01,-0.01,-0.01,-493.792040130624
14502,0.005,-0.005,0.0,0.01,-0.01,0.005,-321.287879495025
14503,0.005,-0.005,0.0,0.01,-0.01,0.01,-338.82243483689996
14504,0.005,-0.005,0.0,0.01,-0.01,-0.005,-398.28863440890007
14505,0.005,-0.005,0.0,0.01,0.0,0.01,-345.93139379136096
14506,0.005,-0.005,0.0,0.01,0.0,-0.01,-346.09184935993596
14507,0.005,-0.005,0.0,0.01,0.0,-0.005,-286.22948394912396
14508,0.005,-0.005,0.0,0.01,0.0,0.005,-288.422492796036
14509,0.005,-0.005,0.0,0.01,0.0,0.0,-271.59567362560006
14510,0.005,-0.005,0.0,0.01,0.005,0.005,-330.63989045203607
14511,0.005,-0.005,0.0,0.01,0.005,-0.005,-289.190737460881
14512,0.005,-0.005,0.0,0.01,0.005,-0.01,-321.1181568529
14513,0.005,-0.005,0.0,0.01,0.005,0.01,-397.90534942922505
14514,0.005,-0.005,0.0,0.01,0.005,0.0,-286.19693403073603
14515,0.005,-0.005,0.0,0.01,-0.005,-0.01,-398.133542384656
14516,0.005,-0.005,0.0,0.01,-0.005,0.005,-289.18879882470407
14517,0.005,-0.005,0.0,0.01,-0.005,-0.005,-330.73783406760094
14518,0.005,-0.005,0.0,0.01,-0.005,0.01,-321.02906593665597
14519,0.005,-0.005,0.0,0.01,-0.005,0.0,-286.277669346564
14520,0.005,-0.005,0.0,0.01,0.01,-0.01,-338.83130713164104
14521,0.005,-0.005,0.0,0.01,0.01,0.005,-398.0453537534759
14522,0.005,-0.005,0.0,0.01,0.01,0.0,-346.1338574369289
14523,0.005,-0.005,0.0,0.01,0.01,-0.005,-321.186040528896
14524,0.005,-0.005,0.0,0.01,0.01,0.01,-493.56678494776907
14525,0.005,-0.005,0.0,0.0,-0.005,-0.01,396.137410046401
14526,0.005,-0.005,0.0,0.0,-0.005,0.005,503.994597630976
14527,0.005,-0.005,0.0,0.0,-0.005,-0.005,503.076414303225
14528,0.005,-0.005,0.0,0.0,-0.005,0.01,395.828055303184
14529,0.005,-0.005,0.0,0.0,-0.005,0.0,523.6322381921441
14530,0.005,-0.005,0.0,0.0,-0.01,-0.01,330.924305255625
14531,0.005,-0.005,0.0,0.0,-0.01,-0.005,393.27482762096395
14532,0.005,-0.005,0.0,0.0,-0.01,0.01,331.841273013121
14533,0.005,-0.005,0.0,0.0,-0.01,0.0,402.1188385158009
14534,0.005,-0.005,0.0,0.0,-0.01,0.005,394.48903361550396
14535,0.005,-0.005,0.0,0.0,0.0,0.01,407.41165848248096
14536,0.005,-0.005,0.0,0.0,0.0,-0.005,528.9827041413761
14537,0.005,-0.005,0.0,0.0,0.0,-0.01,407.488403340964
14538,0.005,-0.005,0.0,0.0,0.0,0.0,562.679578673424
14539,0.005,-0.005,0.0,0.0,0.0,0.005,528.9555649331561
14540,0.005,-0.005,0.0,0.0,0.005,0.0,523.6765864083609
14541,0.005,-0.005,0.0,0.0,0.005,0.005,503.16182895036104
14542,0.005,-0.005,0.0,0.0,0.005,0.01,396.2332696608809
14543,0.005,-0.005,0.0,0.0,0.005,-0.005,504.0681010345209
14544,0.005,-0.005,0.0,0.0,0.005,-0.01,395.85316373148106
14545,0.005,-0.005,0.0,0.0,0.01,-0.005,394.731702036736
14546,0.005,-0.005,0.0,0.0,0.01,0.005,395.0481014174891
14547,0.005,-0.005,0.0,0.0,0.01,0.0,402.244499809156
14548,0.005,-0.005,0.0,0.0,0.01,-0.01,332.00589781884105
14549,0.005,-0.005,0.0,0.0,0.01,0.01,331.10937328092103
14550,0.005,-0.005,0.0,0.005,0.01,0.01,-54.498574759225
14551,0.005,-0.005,0.0,0.005,0.01,0.005,44.630590055769005
14552,0.005,-0.005,0.0,0.005,0.01,-0.01,104.16727370016899
14553,0.005,-0.005,0.0,0.005,0.01,0.0,96.52693083534399
14554,0.005,-0.005,0.0,0.005,0.01,-0.005,118.635968976196
14555,0.005,-0.005,0.0,0.005,-0.005,-0.005,117.49692816000001
14556,0.005,-0.005,0.0,0.005,-0.005,-0.01,44.810131357368995
14557,0.005,-0.005,0.0,0.005,-0.005,0.0,156.98503742068903
14558,0.005,-0.005,0.0,0.005,-0.005,0.005,154.79873561059603
14559,0.005,-0.005,0.0,0.005,-0.005,0.01,118.892614556521
14560,0.005,-0.005,0.0,0.005,0.0,0.0,172.862777857441
14561,0.005,-0.005,0.0,0.005,0.0,0.005,157.1164478521
14562,0.005,-0.005,0.0,0.005,0.0,-0.005,155.00115540291603
14563,0.005,-0.005,0.0,0.005,0.0,-0.01,96.76165056250001
14564,0.005,-0.005,0.0,0.005,0.0,0.01,96.82081781904901
14565,0.005,-0.005,0.0,0.005,-0.01,-0.01,-58.883599809225
14566,0.005,-0.005,0.0,0.005,-0.01,-0.005,44.639475713284
14567,0.005,-0.005,0.0,0.005,-0.01,0.0,96.43695653382402
14568,0.005,-0.005,0.0,0.005,-0.01,0.005,116.69655565392402
14569,0.005,-0.005,0.0,0.005,-0.01,0.01,104.116983435529
14570,0.005,-0.005,0.0,0.005,0.005,0.01,44.780695818244
14571,0.005,-0.005,0.0,0.005,0.005,0.005,117.59474338032099
14572,0.005,-0.005,0.0,0.005,0.005,-0.005,154.813118681664
14573,0.005,-0.005,0.0,0.005,0.005,0.0,157.03022156889998
14574,0.005,-0.005,0.0,0.005,0.005,-0.01,118.83932280902498
14575,0.005,-0.005,0.0,-0.005,-0.005,-0.01,118.39594338010001
14576,0.005,-0.005,0.0,-0.005,-0.005,0.01,44.346716004889004
14577,0.005,-0.005,0.0,-0.005,-0.005,0.0,156.427175197225
14578,0.005,-0.005,0.0,-0.005,-0.005,0.005,118.37252864739598
14579,0.005,-0.005,0.0,-0.005,-0.005,-0.005,155.977394006281
14580,0.005,-0.005,0.0,-0.005,-0.01,-0.005,118.047703480576
14581,0.005,-0.005,0.0,-0.005,-0.01,0.0,95.91679473894399
14582,0.005,-0.005,0.0,-0.005,-0.01,-0.01,105.23561175048098
14583,0.005,-0.005,0.0,-0.005,-0.01,0.005,44.18244947214401
14584,0.005,-0.005,0.0,-0.005,-0.01,0.01,-57.89287873516899
14585,0.005,-0.005,0.0,-0.005,0.0,-0.01,96.36891433228901
14586,0.005,-0.005,0.0,-0.005,0.0,0.01,95.004691291225
14587,0.005,-0.005,0.0,-0.005,0.0,0.005,156.5121098304
14588,0.005,-0.005,0.0,-0.005,0.0,-0.005,156.56836200198399
14589,0.005,-0.005,0.0,-0.005,0.0,0.0,174.155451059209
14590,0.005,-0.005,0.0,-0.005,0.01,0.0,96.05148594339599
14591,0.005,-0.005,0.0,-0.005,0.01,-0.005,44.400366489599996
14592,0.005,-0.005,0.0,-0.005,0.01,0.01,105.36909585302502
14593,0.005,-0.005,0.0,-0.005,0.01,-0.01,-57.796668217744
14594,0.005,-0.005,0.0,-0.005,0.01,0.005,118.117706030809
14595,0.005,-0.005,0.0,-0.005,0.005,0.0,156.47470573022497
14596,0.005,-0.005,0.0,-0.005,0.005,0.01,118.316112137041
14597,0.005,-0.005,0.0,-0.005,0.005,-0.005,118.451181726784
14598,0.005,-0.005,0.0,-0.005,0.005,-0.01,44.582182106120996
14599,0.005,-0.005,0.0,-0.005,0.005,0.005,156.06707856776097
14600,0.005,-0.005,0.0,-0.01,0.0,0.01,-346.761416783961
14601,0.005,-0.005,0.0,-0.01,0.0,0.005,-286.90424530950406
14602,0.005,-0.005,0.0,-0.01,0.0,-0.005,-286.87114892744097
14603,0.005,-0.005,0.0,-0.01,0.0,-0.01,-346.69192471222505
14604,0.005,-0.005,0.0,-0.01,0.0,0.0,-270.25229417990397
14605,0.005,-0.005,0.0,-0.01,-0.01,0.005,-398.93411102222495
14606,0.005,-0.005,0.0,-0.01,-0.01,-0.01,-337.616627676409
14607,0.005,-0.005,0.0,-0.01,-0.01,0.0,-346.9590566245689
14608,0.005,-0.005,0.0,-0.01,-0.01,-0.005,-321.95749319427597
14609,0.005,-0.005,0.0,-0.01,-0.01,0.01,-492.8284560675999
14610,0.005,-0.005,0.0,-0.01,-0.005,0.005,-329.81451135361607
14611,0.005,-0.005,0.0,-0.01,-0.005,-0.01,-321.76811290681593
14612,0.005,-0.005,0.0,-0.01,-0.005,-0.005,-287.9368815022091
14613,0.005,-0.005,0.0,-0.01,-0.005,0.0,-286.953503848804
14614,0.005,-0.005,0.0,-0.01,-0.005,0.01,-398.785882701376
14615,0.005,-0.005,0.0,-0.01,0.01,-0.01,-492.697353123369
14616,0.005,-0.005,0.0,-0.01,0.01,0.005,-321.92214611172096
14617,0.005,-0.005,0.0,-0.01,0.01,-0.005,-398.8215891883239
14618,0.005,-0.005,0.0,-0.01,0.01,0.0,-346.881983053824
14619,0.005,-0.005,0.0,-0.01,0.01,0.01,-337.43900785716903
14620,0.005,-0.005,0.0,-0.01,0.005,0.005,-287.84094844737604
14621,0.005,-0.005,0.0,-0.01,0.005,0.0,-288.272959831609
14622,0.005,-0.005,0.0,-0.01,0.005,0.01,-321.81536305936896
14623,0.005,-0.005,0.0,-0.01,0.005,-0.005,-329.729996423961
14624,0.005,-0.005,0.0,-0.01,0.005,-0.01,-398.69027387290004
14625,0.005,-0.005,-0.0012,0.0,0.0,-0.005,-1029.671768073001
14626,0.005,-0.005,-0.0012,0.0,0.0,0.01,-1146.982900842496
14627,0.005,-0.005,-0.0012,0.0,0.0,-0.01,-1146.9464600936042
14628,0.005,-0.005,-0.0012,0.0,0.0,0.0,-998.3237091801209
14629,0.005,-0.005,-0.0012,0.0,0.0,0.005,-1029.680046922384
14630,0.005,-0.005,-0.0012,0.0,-0.005,0.0,-988.1361518446892
14631,0.005,-0.005,-0.0012,0.0,-0.005,0.005,-1031.702815457161
14632,0.005,-0.005,-0.0012,0.0,-0.005,-0.01,-1147.7293184477162
14633,0.005,-0.005,-0.0012,0.0,-0.005,0.01,-1147.7005221974412
14634,0.005,-0.005,-0.0012,0.0,-0.005,-0.005,-1031.710909746049
14635,0.005,-0.005,-0.0012,0.0,-0.01,-0.01,-1143.2569567988892
14636,0.005,-0.005,-0.0012,0.0,-0.01,0.005,-1021.825539592036
14637,0.005,-0.005,-0.0012,0.0,-0.01,0.0,-978.867358364736
14638,0.005,-0.005,-0.0012,0.0,-0.01,-0.005,-1021.818507082816
14639,0.005,-0.005,-0.0012,0.0,-0.01,0.01,-1143.258715027881
14640,0.005,-0.005,-0.0012,0.0,0.01,0.01,-1143.1987331332841
14641,0.005,-0.005,-0.0012,0.0,0.01,-0.005,-1021.8756629041
14642,0.005,-0.005,-0.0012,0.0,0.01,0.0,-978.920671893264
14643,0.005,-0.005,-0.0012,0.0,0.01,0.005,-1021.7984965298889
14644,0.005,-0.005,-0.0012,0.0,0.01,-0.01,-1143.3334410097962
14645,0.005,-0.005,-0.0012,0.0,0.005,0.01,-1147.6680675624998
14646,0.005,-0.005,-0.0012,0.0,0.005,0.0,-988.1807895276489
14647,0.005,-0.005,-0.0012,0.0,0.005,-0.01,-1147.771463258176
14648,0.005,-0.005,-0.0012,0.0,0.005,-0.005,-1031.7439938759842
14649,0.005,-0.005,-0.0012,0.0,0.005,0.005,-1031.6861772963841
14650,0.005,-0.005,-0.0012,-0.005,-0.01,-0.005,-1085.343770037136
14651,0.005,-0.005,-0.0012,-0.005,-0.01,0.005,-1103.6183634455037
14652,0.005,-0.005,-0.0012,-0.005,-0.01,0.0,-1053.8933759481758
14653,0.005,-0.005,-0.0012,-0.005,-0.01,-0.01,-1194.0512731722092
14654,0.005,-0.005,-0.0012,-0.005,-0.01,0.01,-1227.4665703779608
14655,0.005,-0.005,-0.0012,-0.005,0.01,0.01,-1194.0312313290492
14656,0.005,-0.005,-0.0012,-0.005,0.01,0.005,-1085.3446265957612
14657,0.005,-0.005,-0.0012,-0.005,0.01,-0.01,-1227.5178624744008
14658,0.005,-0.005,-0.0012,-0.005,0.01,-0.005,-1103.6580293798008
14659,0.005,-0.005,-0.0012,-0.005,0.01,0.0,-1053.916425318241
14660,0.005,-0.005,-0.0012,-0.005,-0.005,0.005,-1103.3496239238489
14661,0.005,-0.005,-0.0012,-0.005,-0.005,0.01,-1225.4266871490252
14662,0.005,-0.005,-0.0012,-0.005,-0.005,-0.005,-1096.907109289744
14663,0.005,-0.005,-0.0012,-0.005,-0.005,0.0,-1063.5063449880251
14664,0.005,-0.005,-0.0012,-0.005,-0.005,-0.01,-1209.1875393438759
14665,0.005,-0.005,-0.0012,-0.005,0.005,0.01,-1209.1596512587291
14666,0.005,-0.005,-0.0012,-0.005,0.005,-0.005,-1103.378921253904
14667,0.005,-0.005,-0.0012,-0.005,0.005,0.005,-1096.8997567535291
14668,0.005,-0.005,-0.0012,-0.005,0.005,-0.01,-1225.4701651046557
14669,0.005,-0.005,-0.0012,-0.005,0.005,0.0,-1063.5175633546892
14670,0.005,-0.005,-0.0012,-0.005,0.0,-0.005,-1104.042101582641
14671,0.005,-0.005,-0.0012,-0.005,0.0,0.01,-1219.6609800860251
14672,0.005,-0.005,-0.0012,-0.005,0.0,0.0,-1063.885128031504
14673,0.005,-0.005,-0.0012,-0.005,0.0,-0.01,-1217.886387336441
14674,0.005,-0.005,-0.0012,-0.005,0.0,0.005,-1104.0253551731291
14675,0.005,-0.005,-0.0012,0.005,0.0,-0.005,-1103.8717858883563
14676,0.005,-0.005,-0.0012,0.005,0.0,0.0,-1065.596003067024
14677,0.005,-0.005,-0.0012,0.005,0.0,0.01,-1217.636179886736
14678,0.005,-0.005,-0.0012,0.005,0.0,-0.01,-1217.7224409744
14679,0.005,-0.005,-0.0012,0.005,0.0,0.005,-1103.8260693588838
14680,0.005,-0.005,-0.0012,0.005,-0.01,0.005,-1085.1646908182438
14681,0.005,-0.005,-0.0012,0.005,-0.01,-0.01,-1227.288107459584
14682,0.005,-0.005,-0.0012,0.005,-0.01,0.01,-1193.8744269901438
14683,0.005,-0.005,-0.0012,0.005,-0.01,0.0,-1053.7126256836
14684,0.005,-0.005,-0.0012,0.005,-0.01,-0.005,-1103.4340624084841
14685,0.005,-0.005,-0.0012,0.005,-0.005,-0.005,-1103.1809559322242
14686,0.005,-0.005,-0.0012,0.005,-0.005,0.005,-1096.703698211289
14687,0.005,-0.005,-0.0012,0.005,-0.005,0.0,-1063.331685260289
14688,0.005,-0.005,-0.0012,0.005,-0.005,0.01,-1208.9726494406557
14689,0.005,-0.005,-0.0012,0.005,-0.005,-0.01,-1225.2772856895208
14690,0.005,-0.005,-0.0012,0.005,0.01,0.0,-1053.7155471702251
14691,0.005,-0.005,-0.0012,0.005,0.01,0.005,-1103.3894178976361
14692,0.005,-0.005,-0.0012,0.005,0.01,0.01,-1227.1938713809288
14693,0.005,-0.005,-0.0012,0.005,0.01,-0.01,-1193.960878880121
14694,0.005,-0.005,-0.0012,0.005,0.01,-0.005,-1085.213379400929
14695,0.005,-0.005,-0.0012,0.005,0.005,-0.01,-1209.0614543767208
14696,0.005,-0.005,-0.0012,0.005,0.005,0.005,-1103.131998791761
14697,0.005,-0.005,-0.0012,0.005,0.005,0.0,-1063.3351417924
14698,0.005,-0.005,-0.0012,0.005,0.005,-0.005,-1096.7521813280011
14699,0.005,-0.005,-0.0012,0.005,0.005,0.01,-1225.1852970066093
14700,0.005,-0.005,-0.0012,-0.01,-0.01,-0.005,-1284.1529586063998
14701,0.005,-0.005,-0.0012,-0.01,-0.01,-0.01,-1379.2189370385688
14702,0.005,-0.005,-0.0012,-0.01,-0.01,0.01,-1443.9981760005758
14703,0.005,-0.005,-0.0012,-0.01,-0.01,0.005,-1315.5432944355607
14704,0.005,-0.005,-0.0012,-0.01,-0.01,0.0,-1264.814313235984
14705,0.005,-0.005,-0.0012,-0.01,-0.005,0.005,-1312.2260645649208
14706,0.005,-0.005,-0.0012,-0.01,-0.005,-0.01,-1398.7266393989162
14707,0.005,-0.005,-0.0012,-0.01,-0.005,-0.005,-1295.508502607929
14708,0.005,-0.005,-0.0012,-0.01,-0.005,0.01,-1429.3779446232252
14709,0.005,-0.005,-0.0012,-0.01,-0.005,0.0,-1265.985216230596
14710,0.005,-0.005,-0.0012,-0.01,0.01,0.01,-1379.218788487225
14711,0.005,-0.005,-0.0012,-0.01,0.01,0.005,-1284.1644258576
14712,0.005,-0.005,-0.0012,-0.01,0.01,0.0,-1264.8347271852251
14713,0.005,-0.005,-0.0012,-0.01,0.01,-0.01,-1444.0213560789612
14714,0.005,-0.005,-0.0012,-0.01,0.01,-0.005,-1315.5646215283691
14715,0.005,-0.005,-0.0012,-0.01,0.0,-0.005,-1303.977165669376
14716,0.005,-0.005,-0.0012,-0.01,0.0,0.005,-1303.9686435760361
14717,0.005,-0.005,-0.0012,-0.01,0.0,0.01,-1416.7820212272252
14718,0.005,-0.005,-0.0012,-0.01,0.0,-0.01,-1416.794668350889
14719,0.005,-0.005,-0.0012,-0.01,0.0,0.0,-1266.669809993025
14720,0.005,-0.005,-0.0012,-0.01,0.005,0.005,-1295.5154133063609
14721,0.005,-0.005,-0.0012,-0.01,0.005,-0.01,-1429.398436152996
14722,0.005,-0.005,-0.0012,-0.01,0.005,0.01,-1398.720730275625
14723,0.005,-0.005,-0.0012,-0.01,0.005,0.0,-1265.9951788422761
14724,0.005,-0.005,-0.0012,-0.01,0.005,-0.005,-1312.2414238661293
14725,0.005,-0.005,-0.0012,0.01,-0.005,-0.01,-1429.0857861690013
14726,0.005,-0.005,-0.0012,0.01,-0.005,0.0,-1265.658820057801
14727,0.005,-0.005,-0.0012,0.01,-0.005,0.01,-1398.364859510089
14728,0.005,-0.005,-0.0012,0.01,-0.005,-0.005,-1311.9146234110442
14729,0.005,-0.005,-0.0012,0.01,-0.005,0.005,-1295.1583127028644
14730,0.005,-0.005,-0.0012,0.01,0.005,-0.005,-1295.208121
14731,0.005,-0.005,-0.0012,0.01,0.005,0.005,-1311.8473268414891
14732,0.005,-0.005,-0.0012,0.01,0.005,0.0,-1265.6524875200998
14733,0.005,-0.005,-0.0012,0.01,0.005,0.01,-1428.9659523755558
14734,0.005,-0.005,-0.0012,0.01,0.005,-0.01,-1398.4656026920961
14735,0.005,-0.005,-0.0012,0.01,0.01,-0.005,-1283.8519615744
14736,0.005,-0.005,-0.0012,0.01,0.01,-0.01,-1378.9688621809
14737,0.005,-0.005,-0.0012,0.01,0.01,0.0,-1264.462180762729
14738,0.005,-0.005,-0.0012,0.01,0.01,0.01,-1443.554218409956
14739,0.005,-0.005,-0.0012,0.01,0.01,0.005,-1315.1447852556248
14740,0.005,-0.005,-0.0012,0.01,-0.01,-0.005,-1315.2213778923608
14741,0.005,-0.005,-0.0012,0.01,-0.01,0.0,-1264.476831227289
14742,0.005,-0.005,-0.0012,0.01,-0.01,0.01,-1378.874690772804
14743,0.005,-0.005,-0.0012,0.01,-0.01,-0.01,-1443.6886447854088
14744,0.005,-0.005,-0.0012,0.01,-0.01,0.005,-1283.8119746236841
14745,0.005,-0.005,-0.0012,0.01,0.0,0.005,-1303.614423571201
14746,0.005,-0.005,-0.0012,0.01,0.0,0.01,-1416.3935260800163
14747,0.005,-0.005,-0.0012,0.01,0.0,-0.01,-1416.5047020633613
14748,0.005,-0.005,-0.0012,0.01,0.0,0.0,-1268.440690280625
14749,0.005,-0.005,-0.0012,0.01,0.0,-0.005,-1303.6719043216092
14750,0.005,-0.005,-0.0024,0.005,0.005,-0.01,-2768.2279450583037
14751,0.005,-0.005,-0.0024,0.005,0.005,0.01,-2776.7394176901757
14752,0.005,-0.005,-0.0024,0.005,0.005,0.0,-2621.456896027225
14753,0.005,-0.005,-0.0024,0.005,0.005,-0.005,-2656.390979075344
14754,0.005,-0.005,-0.0024,0.005,0.005,0.005,-2658.480210444304
14755,0.005,-0.005,-0.0024,0.005,-0.005,0.005,-2656.3508809604014
14756,0.005,-0.005,-0.0024,0.005,-0.005,-0.01,-2776.808659057489
14757,0.005,-0.005,-0.0024,0.005,-0.005,-0.005,-2658.5147560593687
14758,0.005,-0.005,-0.0024,0.005,-0.005,0.01,-2768.1530232975997
14759,0.005,-0.005,-0.0024,0.005,-0.005,0.0,-2621.4534144171607
14760,0.005,-0.005,-0.0024,0.005,0.01,-0.01,-2756.3241304984363
14761,0.005,-0.005,-0.0024,0.005,0.01,0.0,-2610.799376544324
14762,0.005,-0.005,-0.0024,0.005,0.01,-0.005,-2646.692047812121
14763,0.005,-0.005,-0.0024,0.005,0.01,0.005,-2655.299057804836
14764,0.005,-0.005,-0.0024,0.005,0.01,0.01,-2772.7604915120637
14765,0.005,-0.005,-0.0024,0.005,-0.01,0.01,-2756.2425450050414
14766,0.005,-0.005,-0.0024,0.005,-0.01,-0.01,-2772.828524783716
14767,0.005,-0.005,-0.0024,0.005,-0.01,-0.005,-2655.328120575376
14768,0.005,-0.005,-0.0024,0.005,-0.01,0.005,-2646.646055278096
14769,0.005,-0.005,-0.0024,0.005,-0.01,0.0,-2610.7896683167687
14770,0.005,-0.005,-0.0024,0.005,0.0,-0.01,-2773.707661332001
14771,0.005,-0.005,-0.0024,0.005,0.0,0.0,-2622.336178980001
14772,0.005,-0.005,-0.0024,0.005,0.0,-0.005,-2661.009542580676
14773,0.005,-0.005,-0.0024,0.005,0.0,0.005,-2660.97095716
14774,0.005,-0.005,-0.0024,0.005,0.0,0.01,-2773.633929420601
14775,0.005,-0.005,-0.0024,-0.01,0.01,-0.005,-2806.157481473329
14776,0.005,-0.005,-0.0024,-0.01,0.01,0.005,-2790.387548126161
14777,0.005,-0.005,-0.0024,-0.01,0.01,0.0,-2762.483485404889
14778,0.005,-0.005,-0.0024,-0.01,0.01,0.01,-2894.123987425969
14779,0.005,-0.005,-0.0024,-0.01,0.01,-0.01,-2928.5811772786888
14780,0.005,-0.005,-0.0024,-0.01,-0.005,-0.01,-2909.597498269225
14781,0.005,-0.005,-0.0024,-0.01,-0.005,0.01,-2925.657675243801
14782,0.005,-0.005,-0.0024,-0.01,-0.005,0.005,-2810.6305165444
14783,0.005,-0.005,-0.0024,-0.01,-0.005,0.0,-2767.343680380304
14784,0.005,-0.005,-0.0024,-0.01,-0.005,-0.005,-2801.244252875524
14785,0.005,-0.005,-0.0024,-0.01,0.005,-0.01,-2925.696186987025
14786,0.005,-0.005,-0.0024,-0.01,0.005,-0.005,-2810.654373516025
14787,0.005,-0.005,-0.0024,-0.01,0.005,0.01,-2909.5779717740156
14788,0.005,-0.005,-0.0024,-0.01,0.005,0.0,-2767.353675443449
14789,0.005,-0.005,-0.0024,-0.01,0.005,0.005,-2801.237795811841
14790,0.005,-0.005,-0.0024,-0.01,0.0,0.0,-2769.1398199286887
14791,0.005,-0.005,-0.0024,-0.01,0.0,-0.01,-2921.563895529049
14792,0.005,-0.005,-0.0024,-0.01,0.0,0.01,-2921.5343834884
14793,0.005,-0.005,-0.0024,-0.01,0.0,0.005,-2807.0603229632043
14794,0.005,-0.005,-0.0024,-0.01,0.0,-0.005,-2807.075899604025
14795,0.005,-0.005,-0.0024,-0.01,-0.01,0.0,-2762.4637231310253
14796,0.005,-0.005,-0.0024,-0.01,-0.01,-0.01,-2894.138620245601
14797,0.005,-0.005,-0.0024,-0.01,-0.01,0.005,-2806.1259095486407
14798,0.005,-0.005,-0.0024,-0.01,-0.01,0.01,-2928.5355032430252
14799,0.005,-0.005,-0.0024,-0.01,-0.01,-0.005,-2790.382054420489
14800,0.005,-0.005,-0.0024,-0.005,-0.005,0.005,-2658.610556864656
14801,0.005,-0.005,-0.0024,-0.005,-0.005,0.0,-2621.5583757363356
14802,0.005,-0.005,-0.0024,-0.005,-0.005,-0.005,-2656.481690580624
14803,0.005,-0.005,-0.0024,-0.005,-0.005,0.01,-2776.8871758076843
14804,0.005,-0.005,-0.0024,-0.005,-0.005,-0.01,-2768.301920769025
14805,0.005,-0.005,-0.0024,-0.005,0.01,0.0,-2610.926504895076
14806,0.005,-0.005,-0.0024,-0.005,0.01,-0.005,-2655.478177694224
14807,0.005,-0.005,-0.0024,-0.005,0.01,0.01,-2756.345130820836
14808,0.005,-0.005,-0.0024,-0.005,0.01,0.005,-2646.7532689192362
14809,0.005,-0.005,-0.0024,-0.005,0.01,-0.01,-2772.9811287646094
14810,0.005,-0.005,-0.0024,-0.005,0.005,-0.005,-2658.641597108289
14811,0.005,-0.005,-0.0024,-0.005,0.005,0.005,-2656.4695269025
14812,0.005,-0.005,-0.0024,-0.005,0.005,-0.01,-2776.935551109769
14813,0.005,-0.005,-0.0024,-0.005,0.005,0.0,-2621.568820782564
14814,0.005,-0.005,-0.0024,-0.005,0.005,0.01,-2768.266563833761
14815,0.005,-0.005,-0.0024,-0.005,0.0,-0.01,-2773.811730326121
14816,0.005,-0.005,-0.0024,-0.005,0.0,0.005,-2661.095277498025
14817,0.005,-0.005,-0.0024,-0.005,0.0,-0.005,-2661.116840408196
14818,0.005,-0.005,-0.0024,-0.005,0.0,0.01,-2773.767279565489
14819,0.005,-0.005,-0.0024,-0.005,0.0,0.0,-2622.4506829971606
14820,0.005,-0.005,-0.0024,-0.005,-0.01,-0.005,-2646.7577962225
